timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754605615.8829865,--,0.061,-0.028,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605615.8886924,--,0.059,-0.024,0.008,0.031,0.0,0.584,0.191,0.596,0.504
1754605615.9456413,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.0123758,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.0787764,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.442038,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.4452925,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.5120888,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.5788767,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.6407788,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.69529,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.7619853,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.8265004,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.8830051,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605616.945775,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.0099533,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.0742996,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.13882,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.1950455,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.2612672,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.322947,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.3860955,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.4450207,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.5121877,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.5708942,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.634168,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.694334,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.7602756,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.8211071,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.8839014,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605617.9451263,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.0075572,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.571553,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605618.5775585,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.6419451,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.7046866,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.7605708,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.8274627,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.8818643,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605618.9439902,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605619.0096834,--,0.059,-0.024,0.008,0.031,0.027,0.0,0.191,0.1,0.504
1754605619.5751626,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605619.6340714,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605619.6938524,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605619.7593925,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605619.824848,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605619.8880854,--,0.059,-0.024,0.008,0.031,0.0,0.047,0.191,0.101,0.504
1754605620.4450564,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605620.4511278,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.5099273,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.572867,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.6339886,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.6952837,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.7579165,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.819879,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.8815417,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605620.943886,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.0106866,--,0.059,-0.024,0.008,0.031,0.094,0.0,0.191,0.1,0.504
1754605621.574983,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605621.6339016,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.69767,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.7596507,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.8259566,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.8894763,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605621.9518552,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.5115213,--,0.059,-0.024,0.008,0.031,0.0,0.808,0.191,1.214,0.504
1754605622.575931,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.6387367,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.6987274,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.7588854,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.8228745,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.8822348,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605622.9462123,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.0086844,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.0719023,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.1329174,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.1940649,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.2587392,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.3258483,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.3920085,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.4589038,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.508769,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.569925,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605623.6315877,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605624.1991446,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605624.206919,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605624.2586424,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605624.8232408,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605624.825573,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605624.8818305,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605624.94581,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.0076888,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.0746324,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.1385083,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.202145,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.2575548,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.3246548,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.3913362,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.453652,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605625.5076144,--,0.059,-0.024,0.008,0.031,0.337,0.0,0.191,0.1,0.504
1754605626.0710437,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605626.0741003,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605626.1376016,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605626.1938145,--,0.059,-0.024,0.008,0.031,0.0,0.102,0.191,0.106,0.504
1754605626.7586594,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605626.8226035,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605626.8816636,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605626.946215,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605627.006998,--,0.059,-0.024,0.008,0.031,0.0,0.247,0.191,0.158,0.504
1754605627.573408,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605627.6317856,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605627.6950374,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605627.7568674,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605627.8235934,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605628.3825228,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605628.386657,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605628.449766,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605628.5066934,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605628.57282,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605629.1412854,--,0.059,-0.024,0.008,0.031,0.0,1.0,0.191,2.0,0.504
1754605629.1991644,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
1754605629.7614818,--,0.059,-0.024,0.008,0.031,1.0,0.0,0.191,0.1,0.504
1754605629.8195567,--,0.059,-0.024,0.008,0.031,0.0,0.0,0.191,0.1,0.504
