timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754611067.3208885,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.3959568,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.4448981,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.5071886,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.5690866,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.6457715,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.6958702,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.7626362,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.8288217,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.8940883,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611067.9451745,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611068.012054,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611068.0779254,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611068.140837,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611068.1950827,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611068.2632296,--,-0.079,-0.029,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.3238358,--,0.011,0.005,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.3849056,--,0.051,0.005,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.4446518,--,0.056,0.007,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.511946,--,0.056,0.007,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.572911,7,0.059,-0.276,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.6367328,9,-0.699,-0.693,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.6956737,9,-0.897,-0.13,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.7568502,--,0.075,-0.058,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.8250911,--,0.065,-0.042,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.8865526,--,0.063,-0.038,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611068.9449024,--,0.063,-0.038,0.025,0.051,0.0,0.0,0.2,0.1,0.512
1754611069.0077477,--,0.063,-0.038,0.025,0.051,0.0,0.0,0.2,0.1,0.512
