timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754611592.4790654,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.5440953,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.6059794,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.6677556,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.7279825,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.7921047,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.8539364,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.916391,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611592.9777694,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611593.039855,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611593.102855,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611593.173633,--,-0.017,0.032,-0.024,0.075,1.0,0.0,0.212,0.1,0.488
1754611593.2270167,--,-0.017,0.032,-0.024,0.075,1.0,0.0,0.212,0.1,0.488
1754611593.2888985,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.351786,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.4138496,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.47557,--,-0.017,0.032,-0.024,0.075,0.329,0.0,0.212,0.1,0.488
1754611593.5398395,--,-0.017,0.032,-0.024,0.075,0.408,0.0,0.212,0.1,0.488
1754611593.6110935,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.6757824,--,-0.017,0.032,-0.024,0.075,1.0,0.0,0.212,0.1,0.488
1754611593.7269042,--,-0.017,0.032,-0.024,0.075,0.039,0.0,0.212,0.1,0.488
1754611593.793731,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.8609092,--,-0.017,0.032,-0.024,0.075,1.0,0.0,0.212,0.1,0.488
1754611593.923935,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611593.976692,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.0438612,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.1102738,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.1729536,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.2261593,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.2937076,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.359669,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.4219606,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.4770737,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.544246,--,-0.017,0.032,-0.024,0.075,0.0,1.0,0.212,2.0,0.488
1754611594.605692,--,-0.017,0.032,-0.024,0.075,0.0,1.0,0.212,2.0,0.488
1754611594.666458,--,-0.017,0.032,-0.024,0.075,0.0,0.0,0.212,0.1,0.488
1754611594.7269814,--,-0.017,0.032,-0.024,0.075,0.0,0.486,0.212,0.413,0.488
1754611594.7910264,--,-0.017,0.032,-0.024,0.075,0.0,1.0,0.212,2.0,0.488
