timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754611434.1679661,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.232192,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.2989593,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.3640442,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.4151897,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.4814198,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.5376241,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.6003215,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.6644828,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.7319555,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.7878573,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.8648174,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.91457,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611434.9813037,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.0488315,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.1147606,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.164858,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.2318037,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.2978034,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.36463,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.4157565,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.482003,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.537668,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.613828,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.6646967,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.7311566,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.797982,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.8621392,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.9143374,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611435.9810853,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.0407004,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.1080046,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.1645625,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.2309382,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.295371,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.357708,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.4158638,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.4827194,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.543737,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.6046703,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611436.6670146,6,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611436.727604,6,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611436.7904167,6,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611436.85312,--,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611436.9152308,--,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611436.9785378,5,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.0403786,5,0.051,0.001,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.1012757,--,0.051,-0.026,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.1655855,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.2266765,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.3020298,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611437.3515985,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611437.4153564,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.477695,--,0.051,-0.036,0.036,0.087,0.0,0.851,0.218,1.369,0.518
1754611437.5398839,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611437.6007786,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.66465,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.7299037,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611437.7893064,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611437.8520813,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611437.9160092,--,0.051,-0.036,0.036,0.087,1.0,0.0,0.218,0.1,0.518
1754611437.979075,--,0.051,-0.036,0.036,0.087,1.0,0.0,0.218,0.1,0.518
1754611438.038629,--,0.051,-0.036,0.036,0.087,0.49,0.149,0.218,0.116,0.518
1754611438.10402,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.166135,--,0.051,-0.036,0.036,0.087,0.0,0.506,0.218,0.446,0.518
1754611438.2266243,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611438.28922,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.3644557,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.4143739,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611438.4819195,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.5481203,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.615986,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611438.6641107,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611438.7316182,--,0.051,-0.036,0.036,0.087,1.0,0.0,0.218,0.1,0.518
1754611438.7940667,--,0.051,-0.036,0.036,0.087,0.729,1.0,0.218,2.0,0.518
1754611438.8539708,--,0.051,-0.036,0.036,0.087,0.0,1.0,0.218,2.0,0.518
1754611438.9163485,--,0.051,-0.036,0.036,0.087,0.847,0.0,0.218,0.1,0.518
1754611438.981544,--,0.051,-0.036,0.036,0.087,1.0,0.0,0.218,0.1,0.518
1754611439.050886,--,0.051,-0.036,0.036,0.087,0.129,1.0,0.218,2.0,0.518
1754611439.1114004,--,0.051,-0.036,0.036,0.087,0.0,0.631,0.218,0.702,0.518
1754611439.165163,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611439.230024,--,0.051,-0.036,0.036,0.087,0.0,0.0,0.218,0.1,0.518
1754611439.2945943,--,0.013,-0.023,0.036,0.412,0.0,0.0,0.419,0.1,0.518
1754611439.360132,0,-0.42,0.35,0.421,0.96,0.0,0.0,0.951,0.1,0.71
1754611439.4149976,0,-0.383,1.0,0.872,0.148,0.0,0.0,0.25,0.1,0.936
1754611439.4797947,2,0.3,0.661,0.915,-0.712,0.0,0.0,0.008,0.1,0.957
1754611439.5419033,4,0.911,-0.646,0.031,-1.0,0.0,0.0,0.0,0.1,0.516
1754611439.606661,7,0.098,-1.0,-0.833,0.557,0.0,0.0,0.535,0.1,0.083
1754611439.6640368,9,-1.0,-0.263,0.218,1.0,0.0,0.0,1.0,0.1,0.609
1754611439.7298915,0,-0.97,0.306,0.814,0.647,0.0,0.0,0.616,0.1,0.907
1754611439.7911534,2,0.417,0.913,0.96,-0.586,0.0,0.0,0.019,0.1,0.98
1754611439.8541641,4,0.983,-0.401,-0.333,-1.0,0.0,0.0,0.0,0.1,0.334
1754611439.9177895,7,0.373,-0.737,-0.899,-0.638,0.0,0.0,0.014,0.1,0.05
1754611439.980542,--,0.064,-0.065,0.042,0.011,0.0,0.0,0.182,0.1,0.521
1754611440.046197,--,0.059,-0.038,0.036,0.046,0.0,0.0,0.198,0.1,0.518
1754611440.1100583,--,0.057,-0.034,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.1627798,--,0.057,-0.034,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.2295122,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.2967608,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.3582132,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.4136448,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.481449,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.5428197,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.6036828,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.664307,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.7304287,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.7915592,--,0.06,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.8533282,--,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.9138072,--,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611440.979012,7,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.0415606,7,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.104001,--,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.1638954,--,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.2299788,9,0.062,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.2923574,9,0.046,-0.032,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.3529725,--,-0.084,0.017,0.035,0.051,0.0,0.0,0.2,0.1,0.517
1754611441.4163127,0,-0.269,0.154,-0.022,0.083,0.0,0.0,0.216,0.1,0.489
1754611441.482242,0,-0.23,0.172,-0.045,0.075,0.0,1.0,0.212,2.0,0.477
1754611441.5399022,--,-0.072,0.067,-0.028,0.075,0.0,0.0,0.212,0.1,0.486
1754611441.6048396,--,-0.026,0.035,-0.025,0.075,0.0,0.0,0.212,0.1,0.487
1754611441.6810553,--,-0.02,0.032,-0.025,0.075,0.0,1.0,0.212,2.0,0.487
