timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754611257.371109,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.4281461,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.4944353,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.5575387,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.6194048,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.678942,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.7437074,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.8067164,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.8686662,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.9297686,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611257.9917438,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.0533283,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.1269102,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.1912115,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.2437654,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.310375,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.376789,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.4393246,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.4933417,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.559967,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.6257312,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.6877224,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.743263,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.8104517,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.875035,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.9369287,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611258.9931946,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.0603552,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.1232085,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.1842744,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.2438037,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.3089745,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.3688734,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.4315438,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.4926457,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.5569198,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.6190639,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.6823237,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.7424614,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.8065538,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.8689647,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.9300659,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611259.9922605,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.0544007,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.117588,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.180285,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.2424092,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.304335,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.3669567,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.442544,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.4911373,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.5532587,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.61567,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.6925435,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.7422218,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611260.8100486,--,0.053,0.001,0.034,0.056,0.0,0.251,0.203,0.16,0.517
1754611260.892215,--,0.053,0.001,0.034,0.056,0.0,1.0,0.203,2.0,0.517
1754611260.939975,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611260.9923704,--,0.053,0.001,0.034,0.056,0.0,0.373,0.203,0.261,0.517
1754611261.060273,--,0.053,0.001,0.034,0.056,0.0,1.0,0.203,2.0,0.517
1754611261.1266572,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.188665,--,0.053,0.001,0.034,0.056,0.0,1.0,0.203,2.0,0.517
1754611261.2426484,--,0.053,0.001,0.034,0.056,0.0,1.0,0.203,2.0,0.517
1754611261.3086562,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.374347,--,0.053,0.001,0.034,0.056,0.0,1.0,0.203,2.0,0.517
1754611261.4339519,--,0.053,0.001,0.034,0.056,0.0,0.839,0.203,1.326,0.517
1754611261.493099,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.560732,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.621657,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.679605,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.7434864,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.807103,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.8692234,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.9319413,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611261.993243,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.0561447,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.1189766,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.1797972,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.2433982,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.307245,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.3698323,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.431953,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.4930475,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.5572746,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.620025,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.682965,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611262.7429466,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611262.8043234,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.8663585,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611262.9297194,--,0.053,0.001,0.034,0.056,0.314,0.0,0.203,0.1,0.517
1754611262.9915335,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.0538769,--,0.053,0.001,0.034,0.056,0.62,0.0,0.203,0.1,0.517
1754611263.1162338,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.178827,--,0.053,0.001,0.034,0.056,0.573,0.0,0.203,0.1,0.517
1754611263.242657,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611263.3087423,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.3767703,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611263.4331145,--,0.053,0.001,0.034,0.056,0.624,0.0,0.203,0.1,0.517
1754611263.4928148,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.5602608,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611263.6268888,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.6921198,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611263.7434785,--,0.053,0.001,0.034,0.056,1.0,0.0,0.203,0.1,0.517
1754611263.808937,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.8761246,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.9373093,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611263.9921098,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.0590212,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.1245713,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.1867754,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.2412431,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.3079638,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.3756533,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.4388626,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.4918387,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.557101,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.625712,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.6810803,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.743776,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.8060193,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.8657048,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.9340494,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611264.9928067,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611265.0587218,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611265.1192384,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
1754611265.2187874,--,0.053,0.001,0.034,0.056,0.0,0.0,0.203,0.1,0.517
