timestamp,nota,lx,ly,rx,ry,lt,rt,delay_feedback,chorus_depth,reverb_mix
1754611832.1556702,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.213888,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.2748725,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.3379233,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.4029772,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.464187,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.5239856,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.5882027,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.6568553,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.7167516,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.7731438,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.8375447,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.9014354,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611832.9641232,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.02605,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.0880322,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.149333,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.2105613,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.2878335,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.3362982,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.404031,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.4710166,--,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.1,0.5
1754611833.527682,--,0.053,-0.097,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.5863996,7,0.013,-0.229,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.647862,9,-1.0,-0.088,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.7149,0,-1.0,0.055,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.7789593,0,-0.844,0.02,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.83753,--,0.077,-0.025,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.9036477,--,0.058,-0.032,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611833.9702902,--,0.056,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.0357313,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.086458,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.1541798,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.3963273,--,0.054,-0.035,0.044,0.057,1.0,0.0,0.203,0.1,0.522
1754611834.4038653,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.4698644,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.5338361,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.5868635,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.6539378,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.7176375,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.7789059,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.8365095,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.9037704,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611834.9630282,--,0.054,-0.035,0.044,0.057,0.31,0.0,0.203,0.1,0.522
1754611835.028819,--,0.054,-0.035,0.044,0.057,1.0,0.0,0.203,0.1,0.522
1754611835.086853,--,0.054,-0.035,0.044,0.057,0.18,0.0,0.203,0.1,0.522
1754611835.1539752,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.2149396,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.2761004,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.3369372,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.4014957,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.462559,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.5249684,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.586007,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.6516616,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.7150853,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.7769146,--,0.054,-0.035,0.044,0.057,0.0,0.451,0.203,0.359,0.522
1754611835.8370268,--,0.054,-0.035,0.044,0.057,0.0,1.0,0.203,2.0,0.522
1754611835.9007227,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611835.9628332,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.0260062,--,0.054,-0.035,0.044,0.057,0.0,1.0,0.203,2.0,0.522
1754611836.0869203,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.1492598,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.2112865,--,0.054,-0.035,0.044,0.057,0.0,1.0,0.203,2.0,0.522
1754611836.2738724,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.3349302,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.3987107,--,0.054,-0.035,0.044,0.057,0.0,1.0,0.203,2.0,0.522
1754611836.4597535,--,0.054,-0.035,0.044,0.057,0.0,0.094,0.203,0.105,0.522
1754611836.52266,--,0.054,-0.035,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.5858314,--,0.054,-0.035,0.044,0.057,0.0,0.945,0.203,1.75,0.522
1754611836.6492026,--,-0.007,0.004,0.044,0.057,0.0,1.0,0.203,2.0,0.522
1754611836.7109349,0,-0.159,0.381,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.778953,0,-0.219,0.63,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.8350387,2,0.117,1.0,0.044,0.057,0.0,0.0,0.203,0.1,0.522
1754611836.89962,2,0.807,0.668,0.044,0.078,0.0,0.0,0.213,0.1,0.522
1754611836.963575,7,0.432,-0.46,0.369,1.0,0.0,0.0,1.0,0.1,0.684
1754611837.0285406,9,-0.903,-0.641,1.0,0.134,0.0,0.0,0.242,0.1,1.0
1754611837.086678,0,-0.948,0.477,0.908,-0.732,0.0,0.0,0.007,0.1,0.954
1754611837.1528695,0,-0.38,1.0,-0.312,-1.0,0.0,0.0,0.0,0.1,0.344
1754611837.2118835,--,0.142,-0.027,-0.924,0.628,0.0,0.0,0.598,0.1,0.038
1754611837.2758064,--,0.072,-0.033,0.09,0.052,0.0,0.0,0.201,0.1,0.545
1754611837.3358455,--,0.061,-0.033,0.049,0.052,0.0,0.0,0.201,0.1,0.524
1754611837.4017422,--,0.057,-0.036,0.041,0.052,0.0,0.0,0.201,0.1,0.521
1754611837.4699602,--,0.057,-0.036,0.039,0.052,0.0,0.0,0.201,0.1,0.52
1754611837.5322034,--,0.057,-0.036,0.039,0.052,0.0,0.0,0.201,0.1,0.52
1754611837.5849931,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.6515346,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.718268,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.7798715,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.835017,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.902713,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611837.9662712,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611838.0294642,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611838.0847263,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611838.1527505,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611838.215856,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
1754611838.2777226,--,0.057,-0.036,0.037,0.055,0.0,0.0,0.202,0.1,0.519
